,Total Wind Generation [MW],Total Power Output [MW],Wind Power Output [MW],Wind Power to Battery [MW],State of Charge [MWh],Battery Power Output [MW],Wind Power to PEM [MW],PEM H2 Output [kg],Tank H2 Input [kg],H2 Sales [kg],"Turbine H2 Input [kg]""",Tank Holdup [kg],Turbine Power Output [MW]
0,880.8305543034135,782.7,782.7,94.34833452736056,153.64668145011586,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,96708.37168177332,0.0
1,866.9305543034135,768.8000000000001,768.8000000000001,94.34833452736056,243.27759925110843,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,96777.19795745159,0.0
2,864.3305543034135,766.2,766.2,94.34833452736056,332.908517052101,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,96846.02423312985,0.0
3,831.5305543034135,733.4,733.4,94.34833452736056,422.53943485309355,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,96914.8505088081,0.0
4,863.6305543034135,765.5,765.5,94.34833452736056,512.1703526540861,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,96983.67678448636,0.0
5,873.9305543034135,775.8000000000001,775.8000000000001,94.34833452736056,601.8012704550786,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97052.50306016463,0.0
6,866.9305543034135,768.8000000000001,768.8000000000001,94.34833452736056,691.4321882560711,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97121.3293358429,0.0
7,883.4305543034135,785.3000000000001,785.3000000000001,94.34833452736056,781.0631060570636,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97190.15561152116,0.0
8,866.8305543034135,768.7,768.7,94.34833452736056,870.6940238580561,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97258.98188719942,0.0
9,762.6832223698676,729.5,729.5,29.401002593814628,898.6249763221799,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97327.80816287769,0.0
10,662.282219776053,658.5,658.5,0.0,898.6249763221799,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97396.63443855594,0.0
11,499.18221977605293,495.40000000000003,495.40000000000003,0.0,898.6249763221799,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97465.4607142342,0.0
12,180.33388524869238,270.9,176.55166547263943,0.0,799.3109399775899,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97534.28698991246,0.0
13,0.0,53.2,0.0,0.0,743.3109399775899,53.2,-0.0,0.0,-0.0,0.0,0.0,97534.28698991246,0.0
14,0.0,47.1,0.0,0.0,693.7319926091689,47.1,-0.0,0.0,-0.0,0.0,0.0,97534.28698991246,0.0
15,4.133885248692384,94.7,0.3516654726394336,0.0,594.4179562645788,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97603.11326559073,0.0
16,59.933885248692384,150.5,56.151665472639436,0.0,495.1039199199888,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97671.93954126899,0.0
17,24.633885248692387,115.2,20.851665472639436,0.0,395.78988357539873,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97740.76581694726,0.0
18,19.033885248692386,109.60000000000001,15.251665472639434,0.0,296.47584723080865,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97809.59209262552,0.0
19,123.33388524869238,213.9,119.55166547263944,0.0,197.16181088621857,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97878.41836830377,0.0
20,291.0822197760529,287.3,287.3,0.0,197.16181088621857,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,97947.24464398203,0.0
21,460.6275573494133,385.90000000000003,385.90000000000003,70.94533757336036,264.5598815809109,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98016.0709196603,0.0
22,223.2142895659217,275.6,219.43206978986873,0.0,205.4357445176148,56.16793021013128,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98084.89719533856,0.0
23,472.20591263909813,395.6,395.6,72.82369286304514,274.6182527375077,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98153.72347101683,0.0
24,590.0186618238275,494.3,494.3,91.93644204777456,361.95787268289354,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98222.54974669509,0.0
25,283.98221977605294,280.2,280.2,0.0,361.95787268289354,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98291.37602237336,0.0
26,143.83388524869238,234.4,140.05166547263943,0.0,262.64383633830346,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98360.2022980516,0.0
27,85.6338852486924,176.20000000000002,81.85166547263944,0.0,163.32979999371338,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98429.02857372987,0.0
28,183.43388524869238,274.0,179.65166547263945,0.0,64.01576364912334,94.34833452736056,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98497.85484940813,0.0
29,537.882219776053,534.1,534.1,0.0,64.01576364912334,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98566.6811250864,0.0
30,636.982219776053,633.2,633.2,0.0,64.01576364912334,0.0,3.782219776052951,68.82627567826715,68.82627567826715,0.0,0.0,98635.50740076466,0.0
