,Total Wind Generation [MW],Total Power Output [MW],Wind Power Output [MW],Wind Power to Battery [MW],State of Charge [MWh],Battery Power Output [MW],Wind Power to PEM [MW],PEM H2 Output [kg],Tank H2 Input [kg],H2 Sales [kg],"Turbine H2 Input [kg]""",Tank Holdup [kg],Turbine Power Output [MW]
0,880.8305543034136,782.7,782.7,94.34833452736063,89.63091780099259,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92109.94804668662,0.0
1,866.9305543034136,768.8000000000001,768.8000000000001,94.34833452736063,179.26183560198518,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92178.77432236489,0.0
2,864.3305543034136,766.2,766.2,94.34833452736063,268.8927534029778,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92247.60059804315,0.0
3,831.5305543034136,733.4,733.4,94.34833452736063,358.52367120397037,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92316.4268737214,0.0
4,863.6305543034136,765.5,765.5,94.34833452736063,448.154589004963,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92385.25314939966,0.0
5,873.9305543034136,775.8000000000001,775.8000000000001,94.34833452736063,537.7855068059556,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92454.07942507793,0.0
6,866.9305543034136,768.8000000000001,768.8000000000001,94.34833452736063,627.4164246069482,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92522.9057007562,0.0
7,883.4305543034136,785.3000000000001,785.3000000000001,94.34833452736063,717.0473424079407,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92591.73197643446,0.0
8,866.8305543034136,768.7,768.7,94.34833452736063,806.6782602089334,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92660.55825211272,0.0
9,762.6832223698673,729.5,729.5,29.40100259381428,834.609212673057,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92729.38452779097,0.0
10,662.282219776053,658.5,658.5,0.0,834.609212673057,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92798.21080346924,0.0
11,499.18221977605293,495.40000000000003,495.40000000000003,0.0,834.609212673057,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92867.0370791475,0.0
12,180.33388524869233,270.9,176.55166547263937,0.0,735.2951763284668,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,92935.86335482576,0.0
13,0.0,53.2,0.0,0.0,679.2951763284668,53.2,-0.0,0.0,-0.0,0.0,0.0,92935.86335482576,0.0
14,0.0,47.1,0.0,0.0,629.7162289600459,47.1,-0.0,0.0,-0.0,0.0,0.0,92935.86335482576,0.0
15,4.133885248692311,94.7,0.3516654726393608,0.0,530.4021926154558,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93004.68963050403,0.0
16,59.93388524869231,150.5,56.151665472639365,0.0,431.08815627086557,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93073.51590618229,0.0
17,24.633885248692312,115.2,20.85166547263936,0.0,331.77411992627543,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93142.34218186056,0.0
18,19.033885248692314,109.60000000000001,15.251665472639361,0.0,232.46008358168532,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93211.1684575388,0.0
19,123.33388524869231,213.9,119.55166547263936,0.0,133.1460472370952,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93279.99473321707,0.0
20,291.0822197760529,287.3,287.3,0.0,133.1460472370952,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93348.82100889533,0.0
21,460.6275573494133,385.90000000000003,385.90000000000003,70.94533757336036,200.54411793178755,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93417.6472845736,0.0
22,223.21428956592192,275.6,219.43206978986896,0.0,141.41998086849173,56.16793021013105,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93486.47356025186,0.0
23,472.20591263909813,395.6,395.6,72.82369286304514,210.6024890883846,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93555.29983593013,0.0
24,590.0186618238275,494.3,494.3,91.93644204777456,297.94210903377046,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93624.12611160839,0.0
25,283.98221977605294,280.2,280.2,0.0,297.94210903377046,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93692.95238728664,0.0
26,143.83388524869233,234.4,140.05166547263937,0.0,198.6280726891803,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93761.7786629649,0.0
27,85.63388524869231,176.20000000000002,81.85166547263937,0.0,99.31403634459015,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93830.60493864317,0.0
28,183.43388524869232,274.0,179.65166547263937,0.0,0.0,94.34833452736063,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93899.43121432143,0.0
29,537.882219776053,534.1,534.1,0.0,0.0,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,93968.2574899997,0.0
30,636.982219776053,633.2,633.2,0.0,0.0,0.0,3.7822197760529512,68.82627567826717,68.82627567826717,0.0,0.0,94037.08376567796,0.0
