,Total Wind Generation [MW],Total Power Output [MW],Wind Power Output [MW],Wind Power to Battery [MW],State of Charge [MWh],Battery Power Output [MW],Wind Power to PEM [MW],PEM H2 Output [kg],Tank H2 Input [kg],H2 Sales [kg],"Turbine H2 Input [kg]""",Tank Holdup [kg],Turbine Power Output [MW]
89,567.0454311882975,567.0454311654765,567.0454311649349,5.744613089619406e-10,173.89024530438627,5.417273550632876e-10,2.278812268959209e-08,4.1469399413411067e-07,4.1470137158746677e-07,4.540302772490018e-07,0.0,200.12203365823342,0.0
90,416.74175064695436,416.7417506241356,416.74175062359416,5.720679189423053e-10,173.8902453043598,5.414648884140906e-10,2.278812383593238e-08,4.1469401499316415e-07,4.1470139244588465e-07,4.544298823089659e-07,0.0,200.1220336726515,0.0
91,550.4052139164213,550.4052138936047,550.4052138930635,5.697165567889822e-10,173.89024530433133,5.412039299783027e-10,2.27881250283448e-08,4.146940366906374e-07,4.147014141427374e-07,4.547837293690087e-07,0.0,200.1220336866897,0.0
92,771.2338242827882,771.2338242599736,771.2338242594327,5.674062522739488e-10,173.89024530430103,5.409035669361676e-10,2.278812645907646e-08,4.1469406272461194e-07,4.1470144017595607e-07,4.5522502678724385e-07,0.0,200.12203370025654,0.0
93,811.2124266958089,811.2124266729961,811.2124266724555,5.651360665015103e-10,173.89024530426886,5.406303415442419e-10,2.2788127573397315e-08,4.14694083001089e-07,4.147014604518433e-07,4.55571593754334e-07,0.0,200.12203371344953,0.0
94,807.1857416271649,807.1857416043542,807.1857416038139,5.629050716014557e-10,173.89024530423478,5.403702849513798e-10,2.278812849997106e-08,4.146940998612855e-07,4.147014773115571e-07,4.5585013176366484e-07,0.0,200.122033726338,0.0
95,815.5407859684861,815.5407859456775,815.5407859451373,5.607124457885738e-10,173.8902453041989,5.401126605864793e-10,2.278812937617764e-08,4.1469411580500017e-07,4.147014932548219e-07,4.561041430239613e-07,0.0,200.1220337389467,0.0
96,812.3197134534672,812.3197134306603,812.3197134301205,5.585573739305746e-10,173.89024530416128,5.398546230259583e-10,2.2788130243009955e-08,4.146941315781458e-07,4.147015090275266e-07,4.5635009294536415e-07,0.0,200.12203375128365,0.0
97,817.4532102074857,817.4532101846806,817.4532101841411,5.564391534248282e-10,173.89024530412186,5.396034126854933e-10,2.2788131112460704e-08,4.1469414739894624e-07,4.14701524847889e-07,4.565920155819698e-07,0.0,200.12203376335358,0.0
98,814.1315896115625,814.1315895887595,814.1315895882201,5.543570222114157e-10,173.8902453040808,5.393386622513016e-10,2.278813200869617e-08,4.1469416370713373e-07,4.1470154115562706e-07,4.568387204864818e-07,0.0,200.12203377515036,0.0
